id	file	context	type	japanese	translation
MAP102_e4_note	Map102.json	event note	note	入り口
MAP102_e5_note	Map102.json	event note	note	入り口
DB_Skills_1_note	Skills.json	Skills.json #1	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_2_note	Skills.json	Skills.json #2	note	スキル２番は［防御］コマンドを\n選択したときに使用されます。
DB_Skills_14_note	Skills.json	Skills.json #14	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_15_note	Skills.json	Skills.json #15	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_18_note	Skills.json	Skills.json #18	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_21_note	Skills.json	Skills.json #21	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_23_note	Skills.json	Skills.json #23	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_27_note	Skills.json	Skills.json #27	note	いぬ
DB_Skills_33_note	Skills.json	Skills.json #33	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_38_note	Skills.json	Skills.json #38	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_39_note	Skills.json	Skills.json #39	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_41_note	Skills.json	Skills.json #41	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_42_note	Skills.json	Skills.json #42	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_43_note	Skills.json	Skills.json #43	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_62_note	Skills.json	Skills.json #62	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_66_note	Skills.json	Skills.json #66	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_74_note	Skills.json	Skills.json #74	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_87_note	Skills.json	Skills.json #87	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_88_note	Skills.json	Skills.json #88	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_95_note	Skills.json	Skills.json #95	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_109_note	Skills.json	Skills.json #109	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_111_note	Skills.json	Skills.json #111	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_119_note	Skills.json	Skills.json #119	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_144_note	Skills.json	Skills.json #144	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_163_note	Skills.json	Skills.json #163	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_169_note	Skills.json	Skills.json #169	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_Skills_171_note	Skills.json	Skills.json #171	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。
DB_States_1_note	States.json	States.json #1	note	ステート１番はＨＰが０になったときに\n自動的に付加されます。
